roll_call_id,yea,nay,absent,nv,passed,chamber,desc,date,bill_id
475953,35,5,0,0,1,S,Unfinished Business SB758 Block Concurrence,2015-09-08,741156
1028408,12,0,0,2,1,S,"Do pass as amended, but first amend, and re-refer to the Committee on [Environmental Quality]",2021-03-15,1385463
1066675,6,0,0,1,1,S,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",2021-04-29,1385463
1078817,7,0,0,0,1,S,Placed on suspense file,2021-05-17,1385463
1081579,7,0,0,0,1,S,Do pass as amended,2021-05-20,1385463
1087600,38,0,0,2,1,S,Senate 3rd Reading SB18 Skinner et al,2021-05-28,1385463
1098667,15,0,0,0,1,A,Do pass as amended and be re-referred to the Committee on [Natural Resources],2021-06-16,1385463
1104375,11,0,0,0,1,A,Do pass and be re-referred to the Committee on [Appropriations],2021-07-07,1385463
353195,7,1,0,1,1,S,"Do pass as amended, and re-refer to the Committee on Environmental 	Quality",2014-04-08,625478
361342,6,1,0,0,1,S,"Do pass as amended, and re-refer to the Committee on 	Appropriations",2014-04-30,625478
365594,7,0,0,0,1,S,Placed on Appropriations Suspense file,2014-05-19,625478
959481,7,0,0,2,1,S,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",2020-05-19,1347757
964333,7,0,0,0,1,S,Placed on suspense file,2020-06-09,1347757
1179264,5,2,0,0,1,S,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",2022-03-28,1593793
360726,8,1,0,2,1,S,"Do pass as amended, and re-refer to the Committee on Appropriations",2014-04-29,625905
365383,7,0,0,0,1,S,Placed on Appropriations Suspense file,2014-05-19,625905
366796,5,2,0,0,1,S,Do pass as amended,2014-05-23,625905
368717,25,10,0,5,1,S,Senate 3rd Reading SB1371 Leno,2014-05-29,625905
373978,10,3,2,0,1,A,Do pass and be re-referred to the Committee on Appropriations,2014-06-23,625905
377139,13,4,0,0,1,A,Do pass,2014-08-14,625905
378494,57,20,2,0,1,A,SB 1371 Leno  Senate Third Reading  By MULLIN,2014-08-26,625905
